,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
943,Castle Hill,40.819014376988314,-73.84802729582735,Golden Mango Supermarket,40.81914040206044,-73.84481459516842,Market
944,Castle Hill,40.819014376988314,-73.84802729582735,Rite Aid,40.8197875,-73.8478261,Pharmacy
945,Castle Hill,40.819014376988314,-73.84802729582735,Chase Bank,40.8230706,-73.8487233,Bank
946,Castle Hill,40.819014376988314,-73.84802729582735,Fine Fare,40.8200700572534,-73.84803148235383,Supermarket
947,Castle Hill,40.819014376988314,-73.84802729582735,M.T.A. ZEREGA AVENUE TRAINING FACILITY,40.817571210699924,-73.84408017041788,Bus Station
948,Castle Hill,40.819014376988314,-73.84802729582735,Pugsley Creek Park,40.81652094710941,-73.85237087479979,Park
949,Olinville,40.87137078192371,-73.86332361652777,Lash West Indian and American Cuisine,40.871159000000006,-73.86305,Food
950,Olinville,40.87137078192371,-73.86332361652777,Feroza's Roti Shop,40.87144539272876,-73.86656224964892,Caribbean Restaurant
951,Olinville,40.87137078192371,-73.86332361652777,Fine Fare,40.873655399195115,-73.86715009094468,Supermarket
952,Olinville,40.87137078192371,-73.86332361652777,Richie Rich,40.87149581108973,-73.86442424824064,Caribbean Restaurant
953,Olinville,40.87137078192371,-73.86332361652777,Candys bakery,40.871124,-73.864931,Bakery
954,Olinville,40.87137078192371,-73.86332361652777,Brave Deli Grocery,40.87128448486328,-73.86658477783203,Deli / Bodega
955,Olinville,40.87137078192371,-73.86332361652777,Fat Boy Deli,40.871676,-73.866793,Deli / Bodega
956,Olinville,40.87137078192371,-73.86332361652777,Three Boys From Italy,40.87128448486328,-73.86685180664062,Pizza Place
957,Olinville,40.87137078192371,-73.86332361652777,MTA Subway - Burke Ave (2/5),40.87123805920952,-73.86721259662758,Metro Station
958,Olinville,40.87137078192371,-73.86332361652777,Kennedy Fried Chicken,40.872061614647485,-73.86721259662758,Fried Chicken Joint
959,Olinville,40.87137078192371,-73.86332361652777,99 Cent Store,40.87086924024368,-73.86726427973686,Convenience Store
960,Pelham Gardens,40.86296562477998,-73.84161194831223,Fratelli's,40.86301897888721,-73.84360740712835,Italian Restaurant
961,Pelham Gardens,40.86296562477998,-73.84161194831223,Walgreens,40.8630428,-73.8431546,Pharmacy
962,Pelham Gardens,40.86296562477998,-73.84161194831223,Battaglia's Market,40.8629219,-73.8437299,Grocery Store
963,Pelham Gardens,40.86296562477998,-73.84161194831223,Dunkin',40.8623027781774,-73.8439247675683,Donut Shop
964,Pelham Gardens,40.86296562477998,-73.84161194831223,Caridad & Louie,40.86584304086998,-73.83770669702484,Spanish Restaurant
965,Pelham Gardens,40.86296562477998,-73.84161194831223,Casa Doro,40.86267352762037,-73.84357086709907,Deli / Bodega
966,Pelham Gardens,40.86296562477998,-73.84161194831223,Chase Bank,40.866076105543534,-73.83836965596883,Bank
967,Pelham Gardens,40.86296562477998,-73.84161194831223,SUBWAY,40.86233901977539,-73.84385681152344,Sandwich Place
968,Pelham Gardens,40.86296562477998,-73.84161194831223,Rite Aid,40.8620336,-73.8427679,Pharmacy
969,Pelham Gardens,40.86296562477998,-73.84161194831223,Carbo's Pizzeria,40.86249,-73.843079,Pizza Place
970,Pelham Gardens,40.86296562477998,-73.84161194831223,Villa Maria Restaurant,40.862272999999995,-73.843071,Pizza Place
971,Pelham Gardens,40.86296562477998,-73.84161194831223,C&C Deli And Coffee Shop And Pastry,40.862272999999995,-73.843071,Café
972,Pelham Gardens,40.86296562477998,-73.84161194831223,Pro Line Construction,40.861708,-73.839253,Construction & Landscaping
973,Pelham Gardens,40.86296562477998,-73.84161194831223,MTA MaBSTOA Bus Bx26 / Bx31 / BxM10 at Eastchester Road / Allerton Avenue,40.86525373935791,-73.84330630302429,Bus Station
974,Pelham Gardens,40.86296562477998,-73.84161194831223,Burns Playground,40.86321767527671,-73.83682057709747,Playground
975,Pelham Gardens,40.86296562477998,-73.84161194831223,Bx31 Eastchester Rd/Allerton Avenue,40.86652809538114,-73.84259840803006,Bus Station
976,Pelham Gardens,40.86296562477998,-73.84161194831223,Pelham Bay Diner,40.86537502090643,-73.83724559229154,American Restaurant
977,Pelham Gardens,40.86296562477998,-73.84161194831223,The S.S. Allerton,40.865403114508304,-73.8372533919981,Boat or Ferry
978,Concourse,40.83428380733851,-73.91558941773444,Kennedy Fried Chicken & Pizza,40.834135089902034,-73.91689720106031,Fried Chicken Joint
979,Concourse,40.83428380733851,-73.91558941773444,El Gran Valle Restaurant,40.833175,-73.91447600000001,Spanish Restaurant
980,Concourse,40.83428380733851,-73.91558941773444,Bronx Museum of the Arts,40.83130668787119,-73.9199493992818,Art Museum
981,Concourse,40.83428380733851,-73.91558941773444,Lucky House Chinese Restaurant,40.83393302779995,-73.91667401417777,Chinese Restaurant
982,Concourse,40.83428380733851,-73.91558941773444,Marinells Bakery,40.83336858139031,-73.91445285669495,Bakery
983,Concourse,40.83428380733851,-73.91558941773444,Concourse Jamaican Bakery,40.833523427558106,-73.91482435999079,Caribbean Restaurant
984,Concourse,40.83428380733851,-73.91558941773444,Tiny's Pizza & Pasta,40.8309295822695,-73.91662582679406,Italian Restaurant
985,Concourse,40.83428380733851,-73.91558941773444,CVS pharmacy,40.83530662693773,-73.92072176482903,Pharmacy
986,Concourse,40.83428380733851,-73.91558941773444,Baskin-Robbins,40.83542992028848,-73.92101643325562,Ice Cream Shop
987,Concourse,40.83428380733851,-73.91558941773444,Bravo Supermarkets,40.83830937058824,-73.91322795759584,Grocery Store
988,Concourse,40.83428380733851,-73.91558941773444,Key Food,40.83346357122027,-73.91454341113266,Grocery Store
989,Concourse,40.83428380733851,-73.91558941773444,CTown Supermarkets,40.830121554681384,-73.9178341627121,Grocery Store
990,Concourse,40.83428380733851,-73.91558941773444,Domino's Pizza,40.83587284041261,-73.92099072040764,Pizza Place
991,Concourse,40.83428380733851,-73.91558941773444,Kennedy Fried Chicken & Pizza,40.8339958190918,-73.91710662841797,Fried Chicken Joint
992,Concourse,40.83428380733851,-73.91558941773444,"MTA MaBSTOA Bus at East 167th St & Morris Ave: (Bx32, Bx35)",40.83259056048264,-73.91531015678687,Bus Station
993,Concourse,40.83428380733851,-73.91558941773444,Pizza,40.83422088623047,-73.91716766357422,Pizza Place
994,Concourse,40.83428380733851,-73.91558941773444,nieves latin dance studio,40.833613,-73.91425100000001,Dance Studio
995,Concourse,40.83428380733851,-73.91558941773444,Caridad Kitchen,40.83326646038506,-73.914296761377,Spanish Restaurant
996,Concourse,40.83428380733851,-73.91558941773444,High Life Deli & Grocery,40.834959000000005,-73.917854,Deli / Bodega
997,Concourse,40.83428380733851,-73.91558941773444,1270 morris ave,40.834818,-73.912871,Deli / Bodega
998,Concourse,40.83428380733851,-73.91558941773444,Los hijos,40.836511110048114,-73.91517644570708,Grocery Store
999,Concourse,40.83428380733851,-73.91558941773444,RHZ DELI GROCERY,40.832512259985656,-73.91364669951923,Deli / Bodega
1000,Concourse,40.83428380733851,-73.91558941773444,Dunkin',40.8354434,-73.9209927,Donut Shop
1001,Concourse,40.83428380733851,-73.91558941773444,Grant Park,40.83647574083859,-73.91372761771365,Playground
1002,Concourse,40.83428380733851,-73.91558941773444,McDonald's,40.8351298,-73.9198667,Fast Food Restaurant
1003,Concourse,40.83428380733851,-73.91558941773444,No Longer Empty - This Side of Paradise,40.83281135275373,-73.91971692065907,Art Gallery
1004,Concourse,40.83428380733851,-73.91558941773444,Kennedy's Chicken & Sandwiches,40.83508,-73.920174,Fast Food Restaurant
1005,Concourse,40.83428380733851,-73.91558941773444,Hip Hop Wireless (Boost Mobile & T-Mobile),40.835834000000006,-73.920867,Electronics Store
1006,Concourse,40.83428380733851,-73.91558941773444,African Movies Mall,40.830841,-73.919117,Video Store
1007,Unionport,40.82977429787161,-73.85053524451935,Juices for Life,40.82826262417189,-73.85015410207522,Juice Bar
1008,Unionport,40.82977429787161,-73.85053524451935,Brisas Del Caribe Restaurant,40.83212810016732,-73.8512695728786,Latin American Restaurant
1009,Unionport,40.82977429787161,-73.85053524451935,Cross Bronx Pizzeria,40.83006887037155,-73.85081764105371,Pizza Place
1010,Unionport,40.82977429787161,-73.85053524451935,Sabrosura,40.8319356355082,-73.85101898514029,Latin American Restaurant
1011,Unionport,40.82977429787161,-73.85053524451935,Lulu's Coffee Shop,40.83190012131864,-73.85112921840194,Diner
1012,Unionport,40.82977429787161,-73.85053524451935,Jimmy's Grand Cafe,40.82765088457068,-73.85027096632467,Comfort Food Restaurant
1013,Unionport,40.82977429787161,-73.85053524451935,Havana Café,40.833195032579326,-73.85141688734977,Cuban Restaurant
1014,Unionport,40.82977429787161,-73.85053524451935,Lorenz Dance Studio,40.83279392790561,-73.85119654075223,Dance Studio
1015,Unionport,40.82977429787161,-73.85053524451935,Mamosa Lounge,40.83285224182826,-73.85133840837048,Lounge
1016,Unionport,40.82977429787161,-73.85053524451935,Jenny's Roti Shop,40.833876000000004,-73.851235,Caribbean Restaurant
1017,Unionport,40.82977429787161,-73.85053524451935,Dunkin',40.8339096,-73.8517984,Donut Shop
1018,Unionport,40.82977429787161,-73.85053524451935,Marisco Centro Seafood Resaurant,40.83144,-73.850593,Seafood Restaurant
1019,Unionport,40.82977429787161,-73.85053524451935,Family Dollar,40.831151,-73.855025,Discount Store
1020,Unionport,40.82977429787161,-73.85053524451935,Baskin-Robbins,40.83399812524397,-73.85177906932887,Ice Cream Shop
1021,Unionport,40.82977429787161,-73.85053524451935,Carvel,40.8336,-73.85113199999999,Ice Cream Shop
1022,Unionport,40.82977429787161,-73.85053524451935,Dunkin',40.83408247377312,-73.85172634674849,Donut Shop
1023,Unionport,40.82977429787161,-73.85053524451935,Top Banana,40.82675617923105,-73.84986723524874,Deli / Bodega
1024,Unionport,40.82977429787161,-73.85053524451935,T-Mobile,40.833645,-73.851185,Mobile Phone Shop
1025,Unionport,40.82977429787161,-73.85053524451935,Melanies Roti Bar And Grill,40.833293,-73.85104,Indian Restaurant
1026,Unionport,40.82977429787161,-73.85053524451935,Cross Bronx Pet Shop,40.83131170917109,-73.85472211331793,Pet Store
1027,Unionport,40.82977429787161,-73.85053524451935,Perfect Vision Optical,40.8338604395094,-73.85123612193904,Shop & Service
1028,Edenwald,40.88456130303732,-73.84808271877168,CTown Supermarkets,40.88398447245873,-73.84917902137431,Grocery Store
1029,Edenwald,40.88456130303732,-73.84808271877168,Flipper Deli & Grocery,40.884144,-73.849643,Deli / Bodega
1030,Edenwald,40.88456130303732,-73.84808271877168,Edenwald Playground,40.884101,-73.844906,Playground
1031,Edenwald,40.88456130303732,-73.84808271877168,Associated Supermarket,40.88796975874366,-73.84692879859317,Supermarket
1032,Edenwald,40.88456130303732,-73.84808271877168,Mandarin House,40.888139,-73.84711899999999,Chinese Restaurant
1033,Claremont Village,40.83142834161548,-73.90119903387667,Retro Fitness,40.831190278136276,-73.9053954815626,Gym
1034,Claremont Village,40.83142834161548,-73.90119903387667,Golden Krust Caribbean Restaurant,40.831559000000006,-73.900226,Caribbean Restaurant
1035,Claremont Village,40.83142834161548,-73.90119903387667,Family Dollar,40.831825,-73.899736,Discount Store
1036,Claremont Village,40.83142834161548,-73.90119903387667,CTown Supermarkets,40.8312423483265,-73.90123920371491,Grocery Store
1037,Claremont Village,40.83142834161548,-73.90119903387667,Little Caesars Pizza,40.83549629934562,-73.9020094713641,Pizza Place
1038,Claremont Village,40.83142834161548,-73.90119903387667,Food Bazaar Supermarket,40.8352354547571,-73.90226074832353,Grocery Store
1039,Claremont Village,40.83142834161548,-73.90119903387667,Empire King Chinese Food,40.83231735229492,-73.89808654785156,Chinese Restaurant
1040,Claremont Village,40.83142834161548,-73.90119903387667,Deli-Grocery,40.83030714085359,-73.90151569764889,Grocery Store
1041,Claremont Village,40.83142834161548,-73.90119903387667,Kennedy Fried Chicken,40.830990889637725,-73.90076010658079,Fried Chicken Joint
1042,Claremont Village,40.83142834161548,-73.90119903387667,Pizza Restaurant,40.830332868289354,-73.90149273139916,Pizza Place
1043,Claremont Village,40.83142834161548,-73.90119903387667,.99 Value,40.83141794610807,-73.90063723667086,Gift Shop
1044,Claremont Village,40.83142834161548,-73.90119903387667,MTA: Bx 35,40.83077446877894,-73.90359413203424,Bus Station
1045,Claremont Village,40.83142834161548,-73.90119903387667,Johnny's Bakery,40.830562,-73.89739300000001,Bakery
1046,Claremont Village,40.83142834161548,-73.90119903387667,MTA MaBSTOA Bus Bx17 / Bx35 at Prospect Avenue & E. 169th Street,40.829414007985356,-73.89760494232178,Bus Station
1047,Claremont Village,40.83142834161548,-73.90119903387667,"Jennie's Baked 4 U, Inc",40.833077056134584,-73.90564957854761,Bakery
1048,Claremont Village,40.83142834161548,-73.90119903387667,Prospect Coffee Shop,40.828029,-73.89844000000001,Food
1049,Claremont Village,40.83142834161548,-73.90119903387667,MTA MaBSTOA Bus Bx17 / Bx21 At Prospect Ave & Boston Road,40.83348915681522,-73.89657497406006,Bus Station
1050,Claremont Village,40.83142834161548,-73.90119903387667,Prospect Gourmet Deli,40.833674,-73.896681,Deli / Bodega
1051,Claremont Village,40.83142834161548,-73.90119903387667,JC Wines & liqours,40.8344897584118,-73.89697981088045,Liquor Store
1052,Concourse Village,40.824780490842905,-73.91584652759009,Porto Salvo,40.823887357573966,-73.91291020190582,Italian Restaurant
1053,Concourse Village,40.824780490842905,-73.91584652759009,Starbucks,40.82555649,-73.91886538,Coffee Shop
1054,Concourse Village,40.824780490842905,-73.91584652759009,Concourse Village,40.823697263722856,-73.91960652004613,Shopping Mall
1055,Concourse Village,40.824780490842905,-73.91584652759009,Chipotle Mexican Grill,40.8258905,-73.9195343,Mexican Restaurant
1056,Concourse Village,40.824780490842905,-73.91584652759009,Perry Coffee Shop.,40.823181,-73.910928,Diner
1057,Concourse Village,40.824780490842905,-73.91584652759009,Pepe Joes,40.82083770984901,-73.91752251542624,Pizza Place
1058,Concourse Village,40.824780490842905,-73.91584652759009,Hungry Bird,40.82881986636983,-73.91682784225715,Indian Restaurant
1059,Concourse Village,40.824780490842905,-73.91584652759009,United States Postal Service,40.823716999999995,-73.913899,Post Office
1060,Concourse Village,40.824780490842905,-73.91584652759009,Cinco de Mayo,40.82267438620963,-73.9115917352008,Mexican Restaurant
1061,Concourse Village,40.824780490842905,-73.91584652759009,CVS pharmacy,40.824722443118176,-73.91983925235674,Pharmacy
1062,Concourse Village,40.824780490842905,-73.91584652759009,GNC,40.824945,-73.920374,Supplement Shop
1063,Concourse Village,40.824780490842905,-73.91584652759009,Walgreens,40.82548068359946,-73.91878232359886,Pharmacy
1064,Concourse Village,40.824780490842905,-73.91584652759009,Bamboo Lounge,40.82844696161257,-73.91690554747284,Lounge
1065,Concourse Village,40.824780490842905,-73.91584652759009,Food Bazaar Supermarket,40.82545152363555,-73.92035897608174,Supermarket
1066,Concourse Village,40.824780490842905,-73.91584652759009,SUBWAY,40.82563400268555,-73.91966247558594,Sandwich Place
1067,Concourse Village,40.824780490842905,-73.91584652759009,Subway,40.823119,-73.910767,Sandwich Place
1068,Concourse Village,40.824780490842905,-73.91584652759009,Dunkin',40.82554600541616,-73.91894764165238,Donut Shop
1069,Concourse Village,40.824780490842905,-73.91584652759009,Modell's Sporting Goods,40.82528217444359,-73.92096713910918,Sporting Goods Shop
1070,Concourse Village,40.824780490842905,-73.91584652759009,Days Inn Bronx-Yankee Stadium,40.82709185657714,-73.91200683739633,Hotel
1071,Concourse Village,40.824780490842905,-73.91584652759009,Popeyes Louisiana Kitchen,40.82481101482993,-73.92069768220901,Fried Chicken Joint
1072,Concourse Village,40.824780490842905,-73.91584652759009,Checkers,40.82550909854413,-73.91909211874008,Fast Food Restaurant
1073,Concourse Village,40.824780490842905,-73.91584652759009,Good Taste Chinese Restaurant,40.82565,-73.917766,Chinese Restaurant
1074,Concourse Village,40.824780490842905,-73.91584652759009,Victor's Frutas & Vegetales,40.824462890625,-73.91352081298828,Juice Bar
1075,Concourse Village,40.824780490842905,-73.91584652759009,Animal Feeds Inc.,40.82618393007116,-73.91489307828968,Pet Store
1076,Concourse Village,40.824780490842905,-73.91584652759009,Green Valley Deli and Pizza,40.82372987182331,-73.91842960558141,Convenience Store
1077,Concourse Village,40.824780490842905,-73.91584652759009,MTA MaBSTOA Bus Bx6 / Bx13 / Bx32 at 161st Street / Morris Avenue,40.82575582541839,-73.91870517643622,Bus Station
1078,Concourse Village,40.824780490842905,-73.91584652759009,Kennedy Fried Chicken Biscuit,40.82731246948242,-73.91732025146484,Fast Food Restaurant
1079,Concourse Village,40.824780490842905,-73.91584652759009,Morris Hair Salon & Spa,40.82764138508423,-73.91732118459305,Cosmetics Shop
1080,Concourse Village,40.824780490842905,-73.91584652759009,Easy Pickins,40.824945,-73.920374,Women's Store
1081,Concourse Village,40.824780490842905,-73.91584652759009,Hibachi Grill & Supreme Buffet,40.824945,-73.920374,Buffet
1082,Concourse Village,40.824780490842905,-73.91584652759009,Burger King,40.8248899406853,-73.9210018220901,Fast Food Restaurant
1083,Concourse Village,40.824780490842905,-73.91584652759009,Deals,40.8225212097168,-73.91189575195312,Discount Store
1084,Concourse Village,40.824780490842905,-73.91584652759009,777 concourse village east,40.8236404932545,-73.92067434846939,Plaza
1085,Concourse Village,40.824780490842905,-73.91584652759009,158th Street and third ave,40.82176683216148,-73.91194242180883,Deli / Bodega
1086,Concourse Village,40.824780490842905,-73.91584652759009,Chris Super Deli,40.826954547794536,-73.92081859095158,Deli / Bodega
1087,Concourse Village,40.824780490842905,-73.91584652759009,food town,40.82152768367382,-73.91201315442437,Supermarket
1088,Concourse Village,40.824780490842905,-73.91584652759009,Doro's Jamaican Restaurant,40.829147,-73.915981,Food
1089,Concourse Village,40.824780490842905,-73.91584652759009,S & P Mini Market,40.82917535,-73.91644171,Deli / Bodega
1090,Concourse Village,40.824780490842905,-73.91584652759009,Gourmet Deli,40.820472717285156,-73.91744995117188,Convenience Store
1091,Mount Eden,40.84382617671654,-73.91655551964419,Blink Fitness,40.8427296432417,-73.91766041116853,Gym
1092,Mount Eden,40.84382617671654,-73.91655551964419,Suyo Gastrofusion,40.840278,-73.918101,Bar
1093,Mount Eden,40.84382617671654,-73.91655551964419,Yoly Restaurant,40.8460420585989,-73.91971559956264,Spanish Restaurant
1094,Mount Eden,40.84382617671654,-73.91655551964419,Sam's Deli,40.84015973702659,-73.9172705989647,Deli / Bodega
1095,Mount Eden,40.84382617671654,-73.91655551964419,GameStop,40.845469617633825,-73.91172409057617,Video Game Store
1096,Mount Eden,40.84382617671654,-73.91655551964419,T-Mobile,40.83993217036757,-73.9174385368824,Mobile Phone Shop
1097,Mount Eden,40.84382617671654,-73.91655551964419,CTown Supermarkets,40.84104800466941,-73.91682833433151,Grocery Store
1098,Mount Eden,40.84382617671654,-73.91655551964419,Rite Aid,40.845969,-73.918525,Pharmacy
1099,Mount Eden,40.84382617671654,-73.91655551964419,Little Caesars Pizza,40.84443293052712,-73.91500929808905,Pizza Place
1100,Mount Eden,40.84382617671654,-73.91655551964419,Subway,40.839914199634634,-73.91734307930244,Sandwich Place
1101,Mount Eden,40.84382617671654,-73.91655551964419,Wendy’s,40.84053686831269,-73.91778610646634,Fast Food Restaurant
1102,Mount Eden,40.84382617671654,-73.91655551964419,Chimi Truck @E174 St. & Jerome Ave,40.84509380944316,-73.91334869799347,Food Truck
1103,Mount Eden,40.84382617671654,-73.91655551964419,Munch Time,40.839379753323605,-73.91699328338738,Diner
1104,Mount Eden,40.84382617671654,-73.91655551964419,Popeyes Louisiana Kitchen,40.8396328,-73.9177831,Fried Chicken Joint
1105,Mount Eden,40.84382617671654,-73.91655551964419,McDonald's,40.8395656,-73.9155152,Fast Food Restaurant
1106,Mount Eden,40.84382617671654,-73.91655551964419,Rite Aid,40.841898,-73.911928,Pharmacy
1107,Mount Eden,40.84382617671654,-73.91655551964419,Duane Reade,40.843528747558594,-73.91107177734375,Pharmacy
1108,Mount Eden,40.84382617671654,-73.91655551964419,Fine Fare Supermarket,40.84606066933297,-73.91772345348363,Grocery Store
1109,Mount Eden,40.84382617671654,-73.91655551964419,El Valle Restaurant Bar,40.84641528306658,-73.91725842509227,Spanish Restaurant
1110,Mount Eden,40.84382617671654,-73.91655551964419,Luigi's Pizza,40.84357833862305,-73.91240692138672,Pizza Place
1111,Mount Eden,40.84382617671654,-73.91655551964419,AgapeITnyc,40.846928,-73.91808,IT Services
1112,Mount Eden,40.84382617671654,-73.91655551964419,Kennedy Chicken,40.846126,-73.920017,Food
1113,Mount Eden,40.84382617671654,-73.91655551964419,Foodtown,40.84629796568922,-73.92020932713505,Supermarket
1114,Mount Eden,40.84382617671654,-73.91655551964419,Pioneer,40.84169425738105,-73.91226360562361,Supermarket
1115,Mount Eden,40.84382617671654,-73.91655551964419,University Ave Gourmet Deli,40.845806,-73.92145500000001,Deli / Bodega
1116,Mount Eden,40.84382617671654,-73.91655551964419,Express Clothing,40.84682216052448,-73.92051360047962,Clothing Store
1117,Mount Eden,40.84382617671654,-73.91655551964419,Los Chavales Mini Market,40.84712485746154,-73.92051934148155,Deli / Bodega
1118,Mount Eden,40.84382617671654,-73.91655551964419,Burger King,40.8396281,-73.9178215,Fast Food Restaurant
1119,Mount Hope,40.84884160724665,-73.90829930881988,SUBWAY,40.849245,-73.904839,Sandwich Place
1120,Mount Hope,40.84884160724665,-73.90829930881988,Dunkin',40.847686042585835,-73.91273129884695,Donut Shop
1121,Mount Hope,40.84884160724665,-73.90829930881988,Baskin-Robbins,40.84766017347917,-73.91272050581347,Ice Cream Shop
1122,Mount Hope,40.84884160724665,-73.90829930881988,GameStop,40.845469617633825,-73.91172409057617,Video Game Store
1123,Mount Hope,40.84884160724665,-73.90829930881988,El Nuevo Valle,40.848664,-73.911218,Spanish Restaurant
1124,Mount Hope,40.84884160724665,-73.90829930881988,Aurora Deli Corp,40.844513,-73.909696,Deli / Bodega
1125,Mount Hope,40.84884160724665,-73.90829930881988,Key Food,40.84824688470632,-73.90990893691307,Supermarket
1126,Mount Hope,40.84884160724665,-73.90829930881988,Bravo Supermarkets,40.84450911832793,-73.90698257323749,Grocery Store
1127,Mount Hope,40.84884160724665,-73.90829930881988,CTown Supermarkets,40.84918517069557,-73.90466183423996,Grocery Store
1128,Mount Hope,40.84884160724665,-73.90829930881988,Two Grandpas pizza,40.848182,-73.90763299999999,Pizza Place
1129,Mount Hope,40.84884160724665,-73.90829930881988,Keyfood supermarket,40.84816490616402,-73.90987020918791,Grocery Store
1130,Mount Hope,40.84884160724665,-73.90829930881988,Jerome Drugs,40.848338,-73.911528,Pharmacy
1131,Mount Hope,40.84884160724665,-73.90829930881988,Tony's Pizza,40.84845128398734,-73.91254492644839,Pizza Place
1132,Mount Hope,40.84884160724665,-73.90829930881988,Happy Land Chinese Restaurant Buffet,40.8531608581543,-73.90753173828125,Chinese Restaurant
1133,Mount Hope,40.84884160724665,-73.90829930881988,La Esperanza,40.852227,-73.904534,Mexican Restaurant
1134,Bronxdale,40.85272297633017,-73.86172577555115,John & Joe's Pizzeria,40.854519600273534,-73.86582375035509,Pizza Place
1135,Bronxdale,40.85272297633017,-73.86172577555115,F & J Pine Tavern,40.848765529655324,-73.86224195555774,Italian Restaurant
1136,Bronxdale,40.85272297633017,-73.86172577555115,Lydig Coffee House,40.85452041218943,-73.86673245631387,Breakfast Spot
1137,Bronxdale,40.85272297633017,-73.86172577555115,Peking Kitchen,40.85426,-73.866223,Chinese Restaurant
1138,Bronxdale,40.85272297633017,-73.86172577555115,El Acatlan,40.85426,-73.866223,Mexican Restaurant
1139,Bronxdale,40.85272297633017,-73.86172577555115,Cafe Colonial,40.85249479589834,-73.86765418322204,Spanish Restaurant
1140,Bronxdale,40.85272297633017,-73.86172577555115,Chase Bank,40.85409,-73.867347,Bank
1141,Bronxdale,40.85272297633017,-73.86172577555115,Bronx house,40.8566890843586,-73.86046675741161,Performing Arts Venue
1142,Bronxdale,40.85272297633017,-73.86172577555115,Burektorja Dukagjini,40.854479908427884,-73.86541171889682,Eastern European Restaurant
1143,Bronxdale,40.85272297633017,-73.86172577555115,Lucky Corner Grocery,40.854651000000004,-73.86415600000001,Convenience Store
1144,Bronxdale,40.85272297633017,-73.86172577555115,Enzos coffee shop,40.85252808762539,-73.85746721629249,Coffee Shop
1145,Bronxdale,40.85272297633017,-73.86172577555115,Bronx House Fitness,40.85671688449596,-73.86075784360689,Gym
1146,Bronxdale,40.85272297633017,-73.86172577555115,Santa Grocery,40.85099798991637,-73.866664,Deli / Bodega
1147,Bronxdale,40.85272297633017,-73.86172577555115,Staples,40.85205018737011,-73.86737704108715,Paper / Office Supplies Store
1148,Allerton,40.86578787802982,-73.85931863221647,Domenick's Pizzeria,40.86557632085589,-73.85812427249664,Pizza Place
1149,Allerton,40.86578787802982,-73.85931863221647,White Castle,40.866065155359436,-73.8623072418302,Fast Food Restaurant
1150,Allerton,40.86578787802982,-73.85931863221647,Sal & Doms Bakery,40.865376850385296,-73.85523627405723,Dessert Shop
1151,Allerton,40.86578787802982,-73.85931863221647,Bronx Martial Arts Academy,40.865721,-73.857529,Martial Arts School
1152,Allerton,40.86578787802982,-73.85931863221647,IHOP,40.86572773310355,-73.86245960660263,Breakfast Spot
1153,Allerton,40.86578787802982,-73.85931863221647,Dunkin',40.86520435475716,-73.85900696911295,Donut Shop
1154,Allerton,40.86578787802982,-73.85931863221647,Popeyes Louisiana Kitchen,40.86679282670104,-73.8612925814851,Fried Chicken Joint
1155,Allerton,40.86578787802982,-73.85931863221647,Domino's Pizza,40.8663626,-73.8617983,Pizza Place
1156,Allerton,40.86578787802982,-73.85931863221647,Rite Aid,40.865949,-73.860922,Pharmacy
1157,Allerton,40.86578787802982,-73.85931863221647,Shell,40.86515,-73.858947,Gas Station
1158,Allerton,40.86578787802982,-73.85931863221647,Foodtown,40.865370217616665,-73.85815233254179,Supermarket
1159,Allerton,40.86578787802982,-73.85931863221647,Prego's Pizza,40.86384057998657,-73.8565993309021,Pizza Place
1160,Allerton,40.86578787802982,-73.85931863221647,Fine Fare,40.864541547358165,-73.86315830143872,Supermarket
1161,Allerton,40.86578787802982,-73.85931863221647,Mamma Rosa's,40.865702,-73.858347,Deli / Bodega
1162,Allerton,40.86578787802982,-73.85931863221647,Domenicks's Pizzeria,40.86572,-73.858059,Pizza Place
1163,Allerton,40.86578787802982,-73.85931863221647,Verizon FiOS Store,40.866275506749524,-73.86162499805525,Electronics Store
1164,Allerton,40.86578787802982,-73.85931863221647,Chef King,40.86569,-73.85663199999999,Chinese Restaurant
1165,Allerton,40.86578787802982,-73.85931863221647,Deals,40.86655044555664,-73.86188507080078,Discount Store
1166,Allerton,40.86578787802982,-73.85931863221647,Huma's Beauty Point,40.865604400634766,-73.85652923583984,Spa
1167,Allerton,40.86578787802982,-73.85931863221647,Mazzei Playground,40.86374971026969,-73.85682975855543,Playground
1168,Allerton,40.86578787802982,-73.85931863221647,Compare Foods,40.86384799239143,-73.85659028680708,Grocery Store
1169,Allerton,40.86578787802982,-73.85931863221647,Dena Grocery & Deli,40.865660999999996,-73.855554,Deli / Bodega
1170,Allerton,40.86578787802982,-73.85931863221647,Laconia Avenue & Arnow Avenue,40.86767804441121,-73.85570821777634,Intersection
1171,Allerton,40.86578787802982,-73.85931863221647,Salud! Spa,40.862223,-73.857758,Spa
1172,Allerton,40.86578787802982,-73.85931863221647,Hollywood Nails,40.862235,-73.857454,Cosmetics Shop
1173,Allerton,40.86578787802982,-73.85931863221647,Internacional Restaurant & Deli,40.86223220825195,-73.85742950439453,Spanish Restaurant
1174,Allerton,40.86578787802982,-73.85931863221647,Quality Tile Corporation,40.864573,-73.86412800000001,Construction & Landscaping
